creddebt,othdebt,default,homeown,address,cars,carvalue,edcat3,edcat4,edcat5,income
0.436696,1.539304,0,1,11,2,33.9,1,0,0,3.07287928386884
1.883622,4.4213445,0,0,29,1,33.9,0,0,0,3.1684731195000446
0.3876075,0.9823265,0,0,20,2,19.7,0,0,0,2.704246861378462
2.073464,1.686073,1,0,9,2,22.8,1,0,0,2.784949218215684
2.073464,3.55117,1,1,41,2,33.9,0,1,0,3.1880079761019804
0.563958,1.374042,0,0,13,1,21.7,0,0,0,2.7187175674665944
2.073464,4.4213445,0,1,19,3,33.9,0,0,1,3.468524854018558
0.3876075,4.4213445,0,0,25,2,24.1,0,0,0,2.6893116971750457
1.569414,3.644586,0,0,13,3,24.3,0,1,0,3.0041125352652767
2.073464,4.4213445,0,1,35,3,33.9,0,0,0,3.323442998763712
0.3876075,0.9823265,0,1,14,4,15.2,0,0,0,2.5282575874854296
2.073464,4.4213445,0,0,15,3,33.9,1,0,0,3.192744828100693
2.073464,4.4213445,0,1,29,2,19.6,1,0,0,2.884117573346206
0.5922,1.2078,0,0,12,1,11.3,0,0,0,2.173867546507328
0.527725,1.997275,0,1,7,3,15.5,0,0,0,2.48383059850252
2.073464,3.220965,1,0,6,1,13.1,0,1,0,2.5282575874854296
0.59073,3.48327,0,0,18,2,33.9,1,0,0,3.1880079761019804
0.3876075,0.9823265,0,0,1,2,11.3,1,0,0,2.1299186755973434
0.88536,1.97064,0,0,6,3,20.0,0,1,0,2.772447904688752
0.3876075,1.93488,0,0,1,3,11.3,0,0,0,2.2145185330389654
0.3876075,0.9823265,0,1,27,1,22.2,1,0,0,2.8741300447498843
0.398736,1.005264,0,1,32,1,11.3,0,0,0,1.8360113070546324
0.79373,1.16127,0,0,16,1,11.4,0,1,0,2.435041821647632
2.073464,4.4213445,1,1,22,4,33.9,0,1,0,3.409845807658121
2.073464,4.4213445,0,0,32,3,33.9,0,0,0,3.4882595474935862
1.1349,1.7751,1,1,11,3,11.5,0,1,0,2.5881508887538
0.497426,3.005574,0,0,3,1,19.4,0,0,0,2.6065744664362365
2.073464,3.30894,1,1,5,1,24.6,0,0,0,2.8089624323150884
0.3876075,0.9823265,1,0,5,2,14.7,0,0,0,2.435041821647632
1.48258,3.57742,0,1,11,2,21.0,1,0,0,2.797115291190978
1.07696,1.04304,0,1,0,1,11.3,0,0,0,2.351708521806686
0.7455,4.4213445,0,1,23,2,25.6,0,1,0,2.772447904688752
2.073464,4.4213445,0,1,29,3,33.9,0,0,0,3.407180951325574
2.073464,4.4213445,0,0,12,2,20.5,0,0,0,2.9127836720760665
1.374165,3.890835,0,1,49,3,33.9,0,0,0,3.103404238756444
1.52084,2.41916,1,1,3,2,11.9,1,0,0,2.351708521806686
0.3876075,1.043464,0,1,9,2,13.4,0,0,0,2.435041821647632
0.52479,1.26021,0,0,5,3,11.3,0,0,0,2.173867546507328
1.418682,4.4213445,0,0,28,3,33.9,0,0,0,3.0914657162754544
2.073464,4.4213445,0,1,29,1,33.9,1,0,0,3.457067216251704
2.073464,4.4213445,0,0,32,4,33.9,0,0,0,3.269457855626535
0.3876075,1.57248,0,1,35,3,11.3,1,0,0,2.287575489231605
0.3876075,1.31805,1,1,4,2,14.9,1,0,0,2.5689952186268696
0.3876075,1.93914,0,0,20,1,11.3,0,0,0,2.381023211425735
0.77952,1.01248,0,0,28,2,11.3,1,0,0,2.549051568126432
1.5606,0.9894,1,1,3,1,13.9,1,0,0,2.48383059850252
0.980562,4.4213445,1,0,17,3,15.1,0,0,0,2.641421570789816
0.942628,2.059372,0,0,36,4,19.6,0,0,0,2.7187175674665944
0.3876075,1.601024,0,1,1,3,11.3,1,0,0,2.2145185330389654
1.24416,0.9823265,1,1,11,3,22.9,0,0,0,2.7463679525813456
0.3876075,0.9823265,0,1,19,3,11.3,1,0,0,2.287575489231605
0.521136,1.734864,0,1,8,3,27.1,0,0,0,2.831759586179901
0.958815,0.9823265,0,0,11,5,11.3,0,0,0,1.9722154322948249
2.073464,3.56972,0,1,8,2,26.4,0,1,0,2.964993841844477
0.3876075,3.569643,0,1,26,2,33.9,0,0,0,3.47522615732626
0.3876075,0.9823265,0,0,22,1,11.3,1,0,0,2.08213820289468
0.71162,1.49838,0,0,33,3,11.3,0,0,0,2.08213820289468
0.687456,1.160544,0,1,18,1,21.7,0,0,0,2.797115291190978
0.3876075,2.25456,1,0,0,1,19.3,0,0,0,2.6243162309641788
1.319166,1.434834,0,0,41,1,11.3,0,0,1,2.5282575874854296
0.83835,3.21165,0,1,7,2,33.9,1,0,0,3.153166054214132
0.638232,1.797768,0,0,14,1,19.7,0,0,0,2.5689952186268696
1.122,4.4213445,0,0,20,3,29.0,1,0,0,2.956720021331736
0.3876075,0.9823265,0,1,47,1,11.3,1,0,0,1.9722154322948249
2.073464,1.420536,1,1,10,2,13.8,1,0,0,2.5689952186268696
2.073464,4.128348,0,1,39,1,23.2,0,0,0,2.772447904688752
2.073464,3.577742,0,0,36,1,17.7,1,0,0,2.759593793940161
2.073464,1.1115,0,0,4,1,31.0,0,0,0,2.732749924868649
2.073464,4.4213445,1,1,19,2,33.9,1,0,0,3.4839683288435928
0.3876075,0.98784,1,1,0,2,11.3,0,0,0,2.351708521806686
0.3876075,0.9823265,0,1,15,3,11.3,0,0,0,1.9080988606101053
0.3876075,1.494675,1,0,2,2,11.3,1,0,0,2.173867546507328
0.3876075,1.0824,1,0,1,3,19.8,1,0,0,2.5881508887538
2.073464,4.4213445,0,1,34,2,33.9,1,0,0,3.626897476760227
0.67473,4.32327,0,1,16,2,11.9,0,0,0,2.657931590812515
0.3876075,0.9823265,1,1,10,1,11.3,0,0,0,2.3206286159024154
2.073464,2.313396,1,1,4,1,23.4,0,1,0,2.6893116971750457
0.3876075,0.9823265,1,0,0,1,11.3,0,0,0,2.287575489231605
2.073464,4.4213445,0,1,25,2,33.7,0,0,0,3.1880079761019804
2.073464,4.4213445,1,0,13,1,32.4,1,0,0,3.1479307227755298
0.513616,0.9823265,1,0,0,4,11.3,0,0,0,2.2145185330389654
0.3876075,1.56648,0,0,8,1,11.3,0,0,0,2.2145185330389654
2.073464,3.784704,0,1,20,2,33.9,1,0,0,3.2536727448749088
2.073464,3.050352,0,1,23,2,33.9,0,0,0,3.0467182124453904
0.834,0.9823265,0,0,12,4,11.3,1,0,0,2.173867546507328
0.888488,3.837512,0,0,13,3,11.3,0,0,0,2.2523032588823373
0.3876075,1.218048,0,0,47,3,13.1,0,0,0,2.46003030879136
2.073464,4.4213445,1,1,8,2,15.3,0,0,0,2.5881508887538
0.409836,3.772164,0,1,57,1,14.2,0,0,0,2.657931590812515
0.553152,0.9823265,0,0,5,3,23.8,0,1,0,2.784949218215684
0.62118,2.94882,1,0,3,4,19.4,1,0,0,2.5881508887538
0.3876075,2.61404,0,1,10,2,17.2,0,0,1,2.9127836720760665
0.6588,4.4213445,0,1,29,4,29.4,0,0,0,3.066492470991257
2.073464,4.4213445,0,1,42,3,33.9,0,0,0,3.4839683288435928
1.007808,1.776192,0,0,17,3,13.1,0,0,0,2.46003030879136
0.9828,0.9823265,0,1,12,2,14.9,0,0,0,2.506543444863037
1.12423,2.56177,0,1,17,3,14.9,0,0,0,2.7187175674665944
1.644247,4.4213445,0,0,31,2,33.9,0,0,0,3.1880079761019804
0.3876075,4.4213445,0,1,17,2,33.9,0,0,0,3.339849707146771
2.073464,4.4213445,0,1,34,3,33.9,0,0,0,3.3027610001675005
1.685448,1.068552,0,0,6,2,21.6,1,0,0,2.8741300447498843
0.9394,2.4766,0,0,5,1,14.9,0,0,0,2.549051568126432
1.35594,1.07406,1,1,24,1,13.8,0,0,0,2.5282575874854296
2.05686,1.45314,0,0,12,3,16.5,0,0,0,2.5282575874854296
2.073464,4.4213445,1,0,29,1,33.9,0,0,0,3.4228843083944147
1.807775,2.367225,0,1,10,1,17.3,0,0,0,2.48383059850252
2.073464,4.4213445,0,0,16,4,31.7,0,0,0,3.0914657162754544
1.089774,4.4213445,0,1,26,4,32.4,0,0,0,2.973110644253181
2.073464,3.21372,0,1,7,2,17.0,1,0,0,3.0467182124453904
2.073464,4.4213445,0,1,14,2,33.9,0,0,0,3.103404238756444
1.100736,0.9823265,0,1,38,5,11.3,0,1,0,2.08213820289468
0.3876075,0.9823265,1,1,2,1,11.3,1,0,0,2.351708521806686
0.3876075,0.9823265,0,0,34,4,11.3,0,0,0,2.0298559693409404
1.30042,3.75958,0,1,12,3,24.0,0,0,0,2.820505816466207
2.073464,4.4213445,0,1,16,2,33.9,0,0,0,3.1426261891450604
0.801108,0.9823265,0,1,10,1,11.3,0,0,0,2.408750132704112
0.9312,0.9888,0,0,16,3,24.2,1,0,0,2.7463679525813456
0.3876075,2.64264,0,0,28,1,33.9,0,1,0,3.1426261891450604
0.726327,0.9823265,0,1,5,5,11.3,0,0,0,2.5282575874854296
0.3876075,0.9823265,0,0,30,4,11.3,1,0,0,2.2523032588823373
1.1036,4.4213445,0,0,32,2,23.4,0,0,0,2.973110644253181
0.3876075,2.834109,0,1,37,1,11.4,0,0,0,2.5282575874854296
2.073464,4.4213445,1,1,17,2,33.9,1,0,0,3.4707727225357226
2.073464,4.4213445,0,1,25,3,33.9,0,0,0,3.445229294877321
0.3876075,0.9823265,0,1,11,1,19.7,0,0,0,2.704246861378462
2.073464,2.544048,1,1,14,2,33.9,0,0,0,3.0467182124453904
2.073464,4.4213445,1,0,37,4,33.9,1,0,0,3.0467182124453904
1.042002,0.9823265,1,1,6,3,11.3,0,0,0,2.506543444863037
1.312192,4.4213445,0,0,3,5,27.4,0,1,0,2.9219351260234374
2.073464,4.4213445,0,1,19,5,32.7,0,0,0,3.018800752574748
1.386,1.694,1,1,10,3,20.9,1,0,0,2.797115291190978
2.073464,3.66558,1,0,3,3,18.8,1,0,0,2.5881508887538
0.726051,2.714949,0,1,7,1,16.1,0,1,0,2.704246861378462
1.90988,3.41012,1,1,11,3,19.6,0,0,0,2.673883628868984
0.3876075,0.9823265,0,1,18,1,13.6,0,0,0,2.6065744664362365
0.68931,1.38069,0,1,17,2,33.9,0,1,0,3.3462160746446403
0.3876075,0.9823265,1,0,0,2,11.3,1,0,0,2.173867546507328
0.3876075,0.9823265,0,1,13,2,25.7,0,0,0,2.820505816466207
0.74907,0.9823265,1,1,11,1,11.3,1,0,0,2.381023211425735
2.073464,0.9823265,1,1,11,1,11.9,0,0,0,2.46003030879136
0.735889,0.9823265,0,1,42,3,11.3,0,0,0,1.9722154322948249
1.44153,0.9823265,0,0,8,2,19.6,0,0,0,2.7187175674665944
1.0353,1.4007,0,1,20,1,23.8,0,0,0,2.772447904688752
0.621736,0.9823265,1,1,3,4,11.3,0,0,0,2.435041821647632
0.94423,1.35877,0,0,8,3,28.7,0,1,0,2.831759586179901
0.96369,1.76631,0,0,0,2,11.3,0,0,0,2.381023211425735
2.073464,2.334126,0,0,12,3,18.7,0,0,0,2.784949218215684
1.382724,4.4213445,0,1,31,1,25.8,0,1,0,2.9482834511749685
0.51282,1.81818,0,0,39,3,11.3,0,0,0,1.8360113070546324
1.212162,4.373838,0,0,21,4,17.5,0,0,0,2.7187175674665944
1.466496,3.625504,1,0,4,2,33.9,0,1,0,3.0115206977931366
0.595677,1.635323,0,0,31,3,33.9,0,0,1,3.1880079761019804
0.3876075,1.799856,1,0,9,2,13.5,1,0,0,2.5689952186268696
0.4815,1.7685,1,0,2,4,14.6,0,0,0,2.48383059850252
0.627385,1.429615,0,1,7,2,11.3,0,0,0,2.2523032588823373
0.65156,2.98844,0,0,7,3,22.6,0,0,0,2.673883628868984
2.073464,3.889944,0,0,19,3,28.5,0,0,0,3.103404238756444
2.073464,4.258128,1,1,19,2,33.9,0,1,0,3.163435680457179
0.3876075,0.9823265,1,0,1,2,11.3,1,0,0,2.1299186755973434
2.073464,4.4213445,1,1,15,3,26.7,0,0,1,2.9810758698845845
1.05336,4.4213445,0,1,24,1,33.9,1,0,0,3.7517618265848975
0.80613,1.57887,0,0,10,1,11.3,0,0,0,2.173867546507328
2.073464,4.4213445,1,1,29,1,33.9,0,1,0,3.313243636299805
0.3876075,0.9823265,0,1,28,3,28.8,0,0,0,2.8089624323150884
1.42941,4.4213445,1,0,15,1,19.9,0,0,0,2.8938831177615123
2.073464,4.4213445,0,1,34,3,33.6,0,0,0,3.103404238756444
1.069596,1.631404,0,1,30,3,14.2,1,0,0,2.704246861378462
0.3876075,3.956946,0,1,7,3,33.9,0,0,0,3.131802584847892
0.3876075,0.9823265,0,1,41,4,11.3,0,0,0,2.0298559693409404
0.424116,0.9823265,1,0,2,1,11.3,0,0,0,2.641421570789816
0.3876075,0.9823265,0,0,8,2,11.3,0,0,1,2.381023211425735
0.66,2.09,0,0,15,2,11.3,0,0,0,2.48383059850252
2.073464,3.333965,0,1,33,2,33.9,0,0,0,3.2655718820658013
2.073464,4.4213445,1,0,10,1,33.9,0,0,1,3.192744828100693
0.752836,4.4213445,1,1,11,1,12.6,0,0,0,2.435041821647632
0.860425,2.314575,0,1,27,1,33.9,1,0,0,3.309781614602576
2.073464,4.4213445,0,0,32,3,33.9,1,0,0,2.9127836720760665
0.3876075,0.9823265,0,1,19,3,16.6,0,0,0,2.6893116971750457
0.3876075,1.02808,1,0,3,1,11.3,0,0,0,2.2145185330389654
1.915056,4.4213445,1,1,3,1,17.1,0,1,0,2.6065744664362365
2.073464,4.4213445,0,1,18,3,29.1,0,0,0,2.9127836720760665
0.3876075,2.23587,0,1,32,3,14.9,0,0,0,2.732749924868649
1.47312,3.48688,0,1,11,2,14.6,0,0,0,2.6065744664362365
0.51493,0.9823265,0,0,10,1,33.9,0,0,1,2.996572017704461
0.614656,0.9823265,0,1,17,3,15.2,0,0,0,2.549051568126432
0.3876075,4.4213445,1,0,3,1,17.8,0,0,0,2.641421570789816
1.520145,4.4213445,0,1,24,2,33.9,0,0,1,3.4707727225357226
1.199496,4.4213445,0,0,6,3,17.9,1,0,0,2.820505816466207
1.861704,4.4213445,0,0,14,3,32.3,0,1,0,3.103404238756444
2.073464,3.342689,0,1,18,2,33.9,0,0,0,3.3300920970241816
0.3876075,0.9823265,0,1,41,3,11.3,0,1,0,1.9722154322948249
0.3876075,4.4213445,1,1,8,5,33.9,0,0,1,3.0791686310061497
0.822188,1.098812,1,0,4,4,11.3,0,1,0,2.2523032588823373
0.3876075,1.110816,1,0,0,2,11.3,0,0,0,2.3206286159024154
1.06656,3.37744,0,1,25,3,20.1,1,0,0,2.797115291190978
2.073464,4.415019,0,1,13,2,33.9,0,0,0,3.379404538515818
1.642032,1.381968,0,1,41,2,11.3,1,0,0,2.0298559693409404
2.073464,3.782925,0,1,26,3,33.9,1,0,0,3.0259567506545086
0.56718,0.9823265,0,0,2,3,11.3,0,1,0,2.351708521806686
0.3876075,0.9823265,1,0,0,2,11.3,0,0,0,2.08213820289468
0.805876,4.4213445,1,1,20,4,33.9,0,1,0,2.973110644253181
1.118688,3.009312,0,1,26,2,16.6,0,0,0,2.6243162309641788
0.45279,0.9823265,0,1,11,2,11.9,0,0,0,2.5282575874854296
1.875456,1.292544,0,1,10,2,17.0,0,0,0,2.6243162309641788
1.400376,1.411624,1,0,0,5,11.8,0,0,0,2.3206286159024154
1.196076,1.239924,1,1,10,5,12.0,0,0,0,2.5689952186268696
0.5642,4.4213445,0,1,0,3,18.5,1,0,0,2.6065744664362365
0.3876075,0.9823265,0,1,38,3,11.3,0,0,0,1.9080988606101053
2.073464,4.205956,0,1,40,1,33.3,0,0,0,2.973110644253181
0.476928,2.115072,0,1,16,2,11.3,0,0,0,2.6243162309641788
0.910224,4.381776,1,1,9,1,28.2,0,1,0,2.9810758698845845
2.073464,4.4213445,1,1,12,2,33.9,0,0,0,3.1150031281135577
0.585144,4.4213445,0,1,19,2,33.9,1,0,0,3.3166741919469818
1.737604,2.908396,1,0,8,2,18.5,0,0,1,2.820505816466207
0.69483,0.9823265,1,1,0,1,11.6,1,0,0,2.3206286159024154
2.073464,4.4213445,0,1,38,5,33.9,1,0,0,3.3430464681260568
2.073464,4.4213445,0,0,10,2,33.9,1,0,0,3.2956078637111004
0.3876075,0.9823265,0,1,31,1,33.9,0,0,0,3.0534149632565373
2.073464,4.4213445,0,1,28,2,33.9,0,0,0,2.964993841844477
0.3876075,0.9823265,0,0,15,1,11.3,0,1,0,2.287575489231605
1.05183,4.34217,0,1,20,1,18.3,0,1,0,2.6065744664362365
2.073464,4.4213445,1,0,14,1,33.9,0,1,0,3.1426261891450604
0.3876075,1.76664,0,1,21,3,33.2,1,0,0,3.018800752574748
1.667155,4.4213445,0,1,25,5,33.9,0,0,0,3.241395152747207
0.753984,0.9823265,1,0,22,2,11.3,0,0,0,2.0298559693409404
1.777664,1.806336,0,1,0,2,13.2,0,0,0,2.6243162309641788
0.7409,2.3591,0,0,13,1,17.5,0,0,0,2.8639109822820368
1.793505,0.9823265,0,1,3,6,16.9,0,1,0,2.5689952186268696
0.3876075,0.9823265,0,1,51,2,11.3,0,1,0,2.287575489231605
2.073464,4.4213445,0,1,11,2,33.9,1,0,0,3.103404238756444
2.073464,4.4213445,0,0,13,2,33.9,0,1,0,3.2733048743847744
0.84303,0.9823265,1,1,0,3,11.3,0,0,0,2.173867546507328
0.53452,2.68548,1,1,2,2,11.3,1,0,0,2.1299186755973434
0.3876075,1.35252,0,1,37,2,11.3,0,0,0,2.287575489231605
1.367718,2.289282,1,1,12,1,32.6,0,1,0,3.0259567506545086
0.6561,0.9823265,0,1,14,1,33.9,0,1,0,3.103404238756444
0.406296,1.375704,0,1,2,1,11.3,0,0,0,2.641421570789816
0.75435,1.59565,0,0,8,2,26.0,0,1,0,2.831759586179901
1.017944,1.794056,0,1,11,2,20.1,0,0,0,2.7187175674665944
0.603092,1.062908,1,0,6,4,11.3,0,1,0,2.1299186755973434
1.0868,1.7732,0,1,14,3,28.3,0,1,0,2.884117573346206
1.726656,2.965344,0,1,43,4,11.3,1,0,0,2.435041821647632
2.073464,3.525256,1,1,9,4,22.0,1,0,0,2.9219351260234374
1.7193,1.5807,0,0,24,1,23.5,1,0,0,2.797115291190978
2.073464,4.4213445,0,0,14,1,33.9,0,0,0,3.0600053518353385
0.3876075,0.9823265,0,0,4,3,12.3,0,1,0,2.435041821647632
1.19856,4.4213445,1,1,11,3,13.7,0,0,0,2.6243162309641788
0.435784,1.350216,0,1,26,1,11.3,0,0,0,2.3206286159024154
0.707742,1.758258,0,1,4,3,11.7,0,1,0,2.287575489231605
0.3876075,0.9823265,0,0,29,2,11.3,0,0,0,1.8360113070546324
2.073464,2.532852,1,1,17,1,18.0,1,0,0,2.7187175674665944
0.512082,1.053918,1,0,2,1,11.8,0,0,0,2.5282575874854296
0.3876075,0.9823265,0,1,15,2,29.1,1,0,0,2.831759586179901
0.3876075,0.9823265,0,0,27,2,11.3,0,0,0,1.8360113070546324
1.645875,1.819125,0,0,24,3,17.6,0,0,0,2.673883628868984
1.040112,3.423888,1,0,12,4,24.6,1,0,0,2.842736942103692
0.3876075,0.9823265,0,1,12,2,28.7,0,0,0,2.784949218215684
1.23825,3.63675,0,1,36,3,30.2,1,0,0,3.066492470991257
1.369626,4.4213445,0,1,10,3,23.8,1,0,0,2.8938831177615123
2.073464,3.238056,0,0,32,3,13.0,0,0,0,2.7187175674665944
0.8925,4.4213445,0,1,12,2,14.0,0,0,0,2.8639109822820368
0.7514,1.5606,0,1,44,2,11.3,0,0,0,2.657931590812515
0.3876075,4.4213445,0,0,5,2,14.9,0,0,0,2.435041821647632
0.943245,1.385755,0,0,16,1,11.3,0,0,0,2.2523032588823373
0.3876075,1.50255,0,1,2,3,11.3,1,0,0,2.287575489231605
2.073464,3.15192,0,1,15,1,29.6,0,0,0,2.956720021331736
1.35072,4.4213445,0,1,30,2,25.0,0,0,0,2.842736942103692
1.559547,3.691453,1,1,10,1,33.9,0,0,0,2.9482834511749685
2.073464,4.4213445,1,1,16,4,33.9,1,0,0,3.07287928386884
2.073464,4.4213445,0,0,18,2,20.4,0,0,0,2.996572017704461
0.463155,0.9823265,0,0,19,2,11.3,0,0,0,2.381023211425735
2.073464,4.4213445,0,1,37,2,33.9,0,0,0,3.579626543164377
1.238544,4.4213445,0,1,28,3,33.9,0,1,0,2.9034356629117
1.936702,4.4213445,0,1,28,2,33.9,0,1,0,3.0115206977931366
0.4081,1.1319,1,1,11,5,12.8,0,0,0,2.549051568126432
0.3876075,0.9823265,0,0,27,3,13.2,0,0,0,2.549051568126432
2.073464,2.6112,0,0,23,2,31.5,1,0,0,2.988894688880724
0.3876075,0.9823265,0,1,26,2,11.3,0,0,0,2.0298559693409404
2.073464,3.279056,1,1,5,2,11.3,0,0,0,2.408750132704112
1.170675,1.304325,0,1,4,2,28.9,0,0,1,2.9127836720760665
0.975386,0.9823265,0,0,18,3,13.7,0,0,0,2.5689952186268696
2.073464,2.73564,0,1,20,3,17.8,0,0,0,2.6893116971750457
1.0192,1.0608,1,0,0,2,11.3,0,0,0,2.2145185330389654
2.073464,4.4213445,0,1,38,2,33.9,1,0,0,3.625472426274264
2.073464,1.061632,0,0,30,2,31.2,0,0,0,2.884117573346206
2.073464,2.207382,0,1,19,2,27.8,0,0,0,2.93089755856381
0.41296,2.16804,0,0,20,2,15.9,0,0,0,2.5689952186268696
1.4235,2.4765,0,0,40,2,11.3,0,0,0,2.506543444863037
0.79376,0.9823265,0,0,5,3,18.9,1,0,0,2.6243162309641788
0.6534,0.9823265,0,1,11,3,30.7,1,0,0,3.0041125352652767
2.073464,2.197104,1,1,12,3,22.5,0,0,0,2.772447904688752
2.073464,3.59879,1,1,15,2,20.3,0,1,0,2.831759586179901
1.28674,0.9823265,0,1,44,1,11.3,0,1,0,2.1299186755973434
1.74251,2.78349,0,0,31,3,30.0,0,0,0,2.973110644253181
0.551616,1.476384,0,0,4,3,15.4,0,0,0,2.506543444863037
2.073464,3.83824,1,0,8,2,26.3,0,0,1,2.820505816466207
1.761984,3.710016,0,0,22,1,32.3,1,0,0,3.07287928386884
2.073464,2.588047,0,0,8,2,29.0,0,0,1,2.964993841844477
0.3876075,0.9823265,0,1,16,4,32.5,0,0,0,2.9219351260234374
0.623805,0.9823265,0,1,3,1,11.5,0,0,0,2.381023211425735
0.3876075,1.748076,0,1,26,1,18.5,1,0,0,2.7187175674665944
0.3876075,1.253952,0,1,20,2,11.3,0,0,0,2.549051568126432
1.909332,4.4213445,1,1,9,4,33.9,0,0,1,3.1150031281135577
0.65835,0.9823265,0,1,2,2,11.3,0,0,0,2.1299186755973434
2.073464,1.6956,0,0,22,1,27.2,1,0,0,3.0467182124453904
0.5551,0.9823265,1,1,4,3,23.0,1,0,0,2.964993841844477
2.014432,4.4213445,0,0,14,2,33.9,0,1,0,3.018800752574748
1.08855,2.60145,1,1,10,3,15.2,0,0,0,2.5881508887538
0.3876075,0.9823265,0,1,42,2,11.3,0,0,0,2.0298559693409404
2.073464,4.4213445,0,1,33,1,33.9,0,0,1,3.430487712328657
0.3876075,0.9823265,0,0,11,3,31.0,0,0,1,3.0041125352652767
0.3876075,0.9823265,0,1,8,2,11.3,1,0,0,2.408750132704112
1.36958,3.04842,0,0,13,1,33.9,0,0,1,2.831759586179901
2.073464,2.692845,0,1,5,2,33.9,0,0,1,3.103404238756444
0.890715,0.9823265,0,1,14,2,11.3,0,0,0,2.381023211425735
2.073464,3.541566,0,1,24,3,26.5,0,0,0,2.8938831177615123
2.073464,4.4213445,0,1,25,3,33.9,0,1,0,3.3524755144146017
1.08054,3.05946,0,1,12,3,22.6,0,1,0,2.956720021331736
1.439424,4.4213445,0,1,27,2,29.5,0,0,0,2.8741300447498843
0.3876075,1.46475,1,1,1,3,11.3,0,0,0,2.1299186755973434
2.073464,4.4213445,0,1,18,3,25.3,0,0,0,3.0115206977931366
2.073464,4.4213445,0,0,6,3,33.9,0,0,0,3.07287928386884
0.905148,0.9823265,1,1,14,4,16.2,1,0,0,2.5689952186268696
0.3876075,1.301938,0,1,20,4,13.4,0,1,0,2.820505816466207
1.418456,0.9823265,0,1,32,3,17.8,0,0,0,2.435041821647632
0.84525,2.60475,0,1,5,1,12.6,0,1,0,2.435041821647632
0.3876075,0.9823265,0,0,11,1,11.3,0,0,0,1.9080988606101053
2.073464,4.4213445,0,1,15,2,33.9,0,0,0,3.018800752574748
2.073464,2.36096,0,1,15,3,11.3,0,1,0,2.351708521806686
1.245195,2.975805,0,1,31,1,32.8,0,1,0,3.0115206977931366
0.3876075,1.245114,0,1,15,3,33.9,0,1,0,3.085363236922936
0.3876075,2.815344,0,1,23,3,26.0,1,0,0,2.772447904688752
2.073464,3.610684,0,1,24,3,33.9,0,0,0,3.0791686310061497
0.733838,3.824162,0,1,21,1,26.9,1,0,0,2.784949218215684
0.3876075,0.9823265,0,1,8,2,17.0,0,0,0,2.5881508887538
0.3876075,2.064744,0,1,3,2,14.4,0,1,0,2.408750132704112
0.3876075,1.7442,0,1,16,1,24.0,0,0,0,2.6893116971750457
0.924048,4.4213445,0,1,39,1,33.9,0,0,0,3.468524854018558
0.3876075,4.015332,0,0,18,4,11.3,0,0,0,2.5282575874854296
2.073464,4.4213445,0,1,21,5,33.9,1,0,0,3.481802980566727
0.3876075,2.58048,0,0,35,2,11.3,0,1,0,2.351708521806686
0.662718,0.9823265,0,1,13,1,13.7,0,0,0,2.6065744664362365
0.94468,3.23532,0,1,32,4,11.3,1,0,0,2.408750132704112
2.073464,4.4213445,0,0,24,2,33.9,1,0,0,3.228716143202
0.61776,1.75824,0,0,12,3,11.3,0,0,0,2.641421570789816
2.073464,4.4213445,1,1,31,5,33.9,0,0,0,3.0329925585919573
0.3876075,0.9823265,0,1,23,1,15.4,0,0,0,2.46003030879136
1.667016,4.4213445,0,1,23,2,29.9,0,0,0,2.884117573346206
0.3876075,0.9823265,0,0,33,4,15.0,1,0,0,2.772447904688752
2.073464,4.4213445,0,0,19,2,33.9,0,0,0,3.197425525518002
1.20736,2.56564,0,1,11,1,25.7,1,0,0,2.8534502238266977
2.073464,2.21595,0,1,17,2,11.3,1,0,0,2.657931590812515
1.165536,1.570464,0,1,0,4,22.4,0,0,0,2.842736942103692
2.073464,2.3205,0,1,36,2,27.5,0,0,0,2.956720021331736
2.073464,2.08131,1,1,14,2,24.6,0,0,0,2.8741300447498843
0.3876075,1.15425,0,1,27,1,11.3,0,1,0,1.8360113070546324
0.3876075,1.01813,0,0,38,3,11.3,0,0,0,1.9080988606101053
0.539784,0.9823265,1,1,1,2,11.3,0,1,0,2.1299186755973434
1.723392,4.4213445,0,0,13,2,33.9,0,1,0,3.211142728480166
2.073464,4.4213445,0,1,26,2,33.9,0,0,0,3.192744828100693
0.3876075,0.9823265,0,1,15,3,19.9,0,0,1,2.831759586179901
0.414018,1.676982,0,1,10,3,11.3,1,0,0,2.2523032588823373
0.3876075,0.9823265,0,0,25,4,11.3,0,0,0,1.9080988606101053
2.073464,4.4213445,1,1,17,4,21.2,0,1,0,3.0329925585919573
0.773808,0.9823265,0,1,3,2,11.3,1,0,0,2.46003030879136
0.914004,0.9823265,0,0,0,2,11.3,0,0,0,2.287575489231605
2.073464,4.4213445,1,1,10,4,33.9,1,0,0,3.120680732210223
0.579555,0.9823265,0,0,24,2,11.3,0,0,0,2.173867546507328
0.3876075,0.9823265,0,1,35,3,11.3,0,0,0,2.351708521806686
1.6744,4.4213445,0,1,15,3,33.9,0,0,0,3.2655718820658013
0.3876075,0.9823265,0,1,4,2,11.3,0,1,0,2.46003030879136
2.073464,2.23938,0,1,13,3,29.7,1,0,0,2.9396780889085123
0.965328,2.128672,0,1,50,1,15.7,1,0,0,2.506543444863037
0.3876075,1.568534,0,1,6,3,13.9,0,0,0,2.408750132704112
1.13664,1.42336,0,0,14,3,16.7,1,0,0,2.6243162309641788
