yrsempl,creddebt,othdebt,default,jobsat,homeown,address,cars,carvalue,2,3,4,5
2.0,0.497426,3.005574,0,1,0,3,1,19.4,0,0,0,0
2.0,2.073464,3.30894,1,4,1,5,1,24.6,1,0,0,0
7.0,0.3876075,0.9823265,1,3,0,5,2,14.7,0,0,0,0
13.0,1.48258,3.57742,0,1,1,11,2,21.0,0,1,0,0
2.0,1.07696,1.04304,0,2,1,0,1,11.3,1,0,0,0
15.0,0.7455,4.4213445,0,5,1,23,2,25.6,0,0,1,0
15.0,2.073464,4.4213445,0,5,1,29,3,33.9,0,0,0,0
7.0,2.073464,4.4213445,0,2,0,12,2,20.5,0,0,0,0
15.0,1.374165,3.890835,0,3,1,49,3,33.9,0,0,0,0
2.0,1.52084,2.41916,1,1,1,3,2,11.9,0,1,0,0
8.0,0.3876075,1.043464,0,3,1,9,2,13.4,0,0,0,0
2.0,0.52479,1.26021,0,1,0,5,3,11.3,0,0,0,0
15.0,1.418682,4.4213445,0,4,0,28,3,33.9,0,0,0,0
15.0,2.073464,4.4213445,0,5,1,29,1,33.9,0,1,0,0
12.0,2.073464,4.4213445,0,3,0,32,4,33.9,0,0,0,0
10.0,0.3876075,1.57248,0,1,1,35,3,11.3,0,1,0,0
3.0,0.3876075,1.31805,1,1,1,4,2,14.9,0,1,0,0
15.0,0.3876075,1.93914,0,5,0,20,1,11.3,1,0,0,0
15.0,0.77952,1.01248,0,5,0,28,2,11.3,0,1,0,0
2.0,1.5606,0.9894,1,1,1,3,1,13.9,0,1,0,0
10.0,0.980562,4.4213445,1,3,0,17,3,15.1,0,0,0,0
12.0,0.942628,2.059372,0,2,0,36,4,19.6,1,0,0,0
2.0,0.3876075,1.601024,0,2,1,1,3,11.3,0,1,0,0
8.0,1.24416,0.9823265,1,4,1,11,3,22.9,1,0,0,0
7.0,0.3876075,0.9823265,0,2,1,19,3,11.3,0,1,0,0
7.0,0.521136,1.734864,0,4,1,8,3,27.1,0,0,0,0
3.0,0.958815,0.9823265,0,3,0,11,5,11.3,0,0,0,0
9.0,2.073464,3.56972,0,5,1,8,2,26.4,0,0,1,0
15.0,0.3876075,3.569643,0,4,1,26,2,33.9,1,0,0,0
10.0,0.3876075,0.9823265,0,3,0,22,1,11.3,0,1,0,0
15.0,0.71162,1.49838,0,4,0,33,3,11.3,1,0,0,0
8.0,0.687456,1.160544,0,5,1,18,1,21.7,1,0,0,0
2.0,0.3876075,2.25456,1,2,0,0,1,19.3,1,0,0,0
2.0,1.319166,1.434834,0,1,0,41,1,11.3,0,0,0,1
3.0,0.83835,3.21165,0,4,1,7,2,33.9,0,1,0,0
5.0,0.638232,1.797768,0,2,0,14,1,19.7,1,0,0,0
10.0,1.122,4.4213445,0,2,0,20,3,29.0,0,1,0,0
15.0,0.3876075,0.9823265,0,2,1,47,1,11.3,0,1,0,0
2.0,2.073464,1.420536,1,4,1,10,2,13.8,0,1,0,0
14.0,2.073464,4.128348,0,4,1,39,1,23.2,1,0,0,0
15.0,2.073464,3.577742,0,5,0,36,1,17.7,0,1,0,0
7.0,2.073464,1.1115,0,5,0,4,1,31.0,1,0,0,0
13.0,2.073464,4.4213445,1,3,1,19,2,33.9,0,1,0,0
2.0,0.3876075,0.98784,1,1,1,0,2,11.3,1,0,0,0
10.0,0.3876075,0.9823265,0,5,1,15,3,11.3,1,0,0,0
2.0,0.3876075,1.494675,1,1,0,2,2,11.3,0,1,0,0
2.0,0.3876075,1.0824,1,2,0,1,3,19.8,0,1,0,0
15.0,2.073464,4.4213445,0,5,1,34,2,33.9,0,1,0,0
3.0,0.67473,4.32327,0,4,1,16,2,11.9,1,0,0,0
2.0,0.3876075,0.9823265,1,4,1,10,1,11.3,1,0,0,0
2.0,2.073464,2.313396,1,2,1,4,1,23.4,0,0,1,0
2.0,0.3876075,0.9823265,1,1,0,0,1,11.3,1,0,0,0
14.0,2.073464,4.4213445,0,2,1,25,2,33.7,1,0,0,0
5.0,2.073464,4.4213445,1,5,0,13,1,32.4,0,1,0,0
2.0,0.513616,0.9823265,1,1,0,0,4,11.3,1,0,0,0
3.0,0.3876075,1.56648,0,2,0,8,1,11.3,0,0,0,0
10.0,2.073464,3.784704,0,3,1,20,2,33.9,0,1,0,0
15.0,2.073464,3.050352,0,4,1,23,2,33.9,1,0,0,0
15.0,0.834,0.9823265,0,4,0,12,4,11.3,0,1,0,0
15.0,0.888488,3.837512,0,2,0,13,3,11.3,1,0,0,0
15.0,0.3876075,1.218048,0,5,0,47,3,13.1,1,0,0,0
9.0,2.073464,4.4213445,1,5,1,8,2,15.3,0,0,0,0
15.0,0.409836,3.772164,0,5,1,57,1,14.2,0,0,0,0
2.0,0.553152,0.9823265,0,1,0,5,3,23.8,0,0,1,0
5.0,0.62118,2.94882,1,3,0,3,4,19.4,0,1,0,0
6.0,0.3876075,2.61404,0,5,1,10,2,17.2,0,0,0,1
7.0,0.6588,4.4213445,0,3,1,29,4,29.4,1,0,0,0
15.0,2.073464,4.4213445,0,2,1,42,3,33.9,1,0,0,0
5.0,1.007808,1.776192,0,1,0,17,3,13.1,1,0,0,0
2.0,0.9828,0.9823265,0,1,1,12,2,14.9,1,0,0,0
10.0,1.12423,2.56177,0,3,1,17,3,14.9,0,0,0,0
15.0,1.644247,4.4213445,0,5,0,31,2,33.9,1,0,0,0
15.0,0.3876075,4.4213445,0,1,1,17,2,33.9,1,0,0,0
15.0,2.073464,4.4213445,0,4,1,34,3,33.9,0,0,0,0
6.0,1.685448,1.068552,0,2,0,6,2,21.6,0,1,0,0
4.0,0.9394,2.4766,0,5,0,5,1,14.9,1,0,0,0
4.0,1.35594,1.07406,1,3,1,24,1,13.8,1,0,0,0
2.0,2.05686,1.45314,0,3,0,12,3,16.5,0,0,0,0
11.0,2.073464,4.4213445,1,4,0,29,1,33.9,1,0,0,0
3.0,1.807775,2.367225,0,2,1,10,1,17.3,1,0,0,0
11.0,2.073464,4.4213445,0,4,0,16,4,31.7,1,0,0,0
12.0,1.089774,4.4213445,0,4,1,26,4,32.4,1,0,0,0
3.0,2.073464,3.21372,0,3,1,7,2,17.0,0,1,0,0
10.0,2.073464,4.4213445,0,3,1,14,2,33.9,1,0,0,0
5.0,1.100736,0.9823265,0,1,1,38,5,11.3,0,0,1,0
2.0,0.3876075,0.9823265,1,1,1,2,1,11.3,0,1,0,0
15.0,0.3876075,0.9823265,0,2,0,34,4,11.3,1,0,0,0
7.0,1.30042,3.75958,0,4,1,12,3,24.0,0,0,0,0
15.0,2.073464,4.4213445,0,5,1,16,2,33.9,0,0,0,0
5.0,0.801108,0.9823265,0,3,1,10,1,11.3,0,0,0,0
11.0,0.9312,0.9888,0,3,0,16,3,24.2,0,1,0,0
11.0,0.3876075,2.64264,0,3,0,28,1,33.9,0,0,1,0
4.0,0.726327,0.9823265,0,5,1,5,5,11.3,1,0,0,0
11.0,0.3876075,0.9823265,0,2,0,30,4,11.3,0,1,0,0
12.0,1.1036,4.4213445,0,4,0,32,2,23.4,0,0,0,0
13.0,0.3876075,2.834109,0,1,1,37,1,11.4,0,0,0,0
15.0,2.073464,4.4213445,1,3,1,17,2,33.9,0,1,0,0
15.0,2.073464,4.4213445,0,5,1,25,3,33.9,1,0,0,0
7.0,0.3876075,0.9823265,0,1,1,11,1,19.7,1,0,0,0
9.0,2.073464,2.544048,1,5,1,14,2,33.9,1,0,0,0
6.0,2.073464,4.4213445,1,5,0,37,4,33.9,0,1,0,0
2.0,1.042002,0.9823265,1,1,1,6,3,11.3,1,0,0,0
2.0,1.312192,4.4213445,0,1,0,3,5,27.4,0,0,1,0
15.0,2.073464,4.4213445,0,4,1,19,5,32.7,0,0,0,0
4.0,1.386,1.694,1,3,1,10,3,20.9,0,1,0,0
8.0,2.073464,3.66558,1,3,0,3,3,18.8,0,1,0,0
6.0,0.726051,2.714949,0,5,1,7,1,16.1,0,0,1,0
6.0,1.90988,3.41012,1,1,1,11,3,19.6,0,0,0,0
7.0,0.3876075,0.9823265,0,4,1,18,1,13.6,0,0,0,0
15.0,0.68931,1.38069,0,5,1,17,2,33.9,0,0,1,0
2.0,0.3876075,0.9823265,1,2,0,0,2,11.3,0,1,0,0
4.0,0.3876075,0.9823265,0,3,1,13,2,25.7,1,0,0,0
9.0,0.74907,0.9823265,1,5,1,11,1,11.3,0,1,0,0
4.0,2.073464,0.9823265,1,5,1,11,1,11.9,1,0,0,0
15.0,0.735889,0.9823265,0,5,1,42,3,11.3,0,0,0,0
6.0,1.44153,0.9823265,0,4,0,8,2,19.6,1,0,0,0
3.0,1.0353,1.4007,0,3,1,20,1,23.8,1,0,0,0
2.0,0.621736,0.9823265,1,3,1,3,4,11.3,1,0,0,0
2.0,0.94423,1.35877,0,1,0,8,3,28.7,0,0,1,0
2.0,0.96369,1.76631,0,1,0,0,2,11.3,1,0,0,0
8.0,2.073464,2.334126,0,3,0,12,3,18.7,1,0,0,0
13.0,1.382724,4.4213445,0,2,1,31,1,25.8,0,0,1,0
15.0,0.51282,1.81818,0,3,0,39,3,11.3,0,0,0,0
15.0,1.212162,4.373838,0,5,0,21,4,17.5,0,0,0,0
2.0,1.466496,3.625504,1,1,0,4,2,33.9,0,0,1,0
14.0,0.595677,1.635323,0,4,0,31,3,33.9,0,0,0,1
4.0,0.3876075,1.799856,1,3,0,9,2,13.5,0,1,0,0
2.0,0.4815,1.7685,1,3,0,2,4,14.6,1,0,0,0
2.0,0.627385,1.429615,0,4,1,7,2,11.3,0,0,0,0
4.0,0.65156,2.98844,0,1,0,7,3,22.6,1,0,0,0
15.0,2.073464,3.889944,0,4,0,19,3,28.5,1,0,0,0
6.0,2.073464,4.258128,1,1,1,19,2,33.9,0,0,1,0
2.0,0.3876075,0.9823265,1,4,0,1,2,11.3,0,1,0,0
4.0,2.073464,4.4213445,1,2,1,15,3,26.7,0,0,0,1
15.0,1.05336,4.4213445,0,5,1,24,1,33.9,0,1,0,0
10.0,0.80613,1.57887,0,3,0,10,1,11.3,0,0,0,0
15.0,2.073464,4.4213445,1,5,1,29,1,33.9,0,0,1,0
4.0,0.3876075,0.9823265,0,4,1,28,3,28.8,0,0,0,0
5.0,1.42941,4.4213445,1,4,0,15,1,19.9,1,0,0,0
15.0,2.073464,4.4213445,0,3,1,34,3,33.6,1,0,0,0
15.0,1.069596,1.631404,0,2,1,30,3,14.2,0,1,0,0
15.0,0.3876075,3.956946,0,5,1,7,3,33.9,0,0,0,0
15.0,0.3876075,0.9823265,0,4,1,41,4,11.3,1,0,0,0
2.0,0.424116,0.9823265,1,1,0,2,1,11.3,0,0,0,0
3.0,0.3876075,0.9823265,0,3,0,8,2,11.3,0,0,0,1
15.0,0.66,2.09,0,2,0,15,2,11.3,0,0,0,0
15.0,2.073464,3.333965,0,1,1,33,2,33.9,0,0,0,0
3.0,2.073464,4.4213445,1,3,0,10,1,33.9,0,0,0,1
5.0,0.752836,4.4213445,1,5,1,11,1,12.6,1,0,0,0
15.0,0.860425,2.314575,0,5,1,27,1,33.9,0,1,0,0
8.0,2.073464,4.4213445,0,4,0,32,3,33.9,0,1,0,0
6.0,0.3876075,0.9823265,0,5,1,19,3,16.6,1,0,0,0
2.0,0.3876075,1.02808,1,1,0,3,1,11.3,1,0,0,0
2.0,1.915056,4.4213445,1,4,1,3,1,17.1,0,0,1,0
15.0,2.073464,4.4213445,0,5,1,18,3,29.1,0,0,0,0
13.0,0.3876075,2.23587,0,3,1,32,3,14.9,0,0,0,0
15.0,1.47312,3.48688,0,3,1,11,2,14.6,0,0,0,0
2.0,0.51493,0.9823265,0,1,0,10,1,33.9,0,0,0,1
7.0,0.614656,0.9823265,0,2,1,17,3,15.2,1,0,0,0
5.0,0.3876075,4.4213445,1,4,0,3,1,17.8,1,0,0,0
4.0,1.520145,4.4213445,0,4,1,24,2,33.9,0,0,0,1
6.0,1.199496,4.4213445,0,3,0,6,3,17.9,0,1,0,0
4.0,1.861704,4.4213445,0,2,0,14,3,32.3,0,0,1,0
15.0,2.073464,3.342689,0,5,1,18,2,33.9,0,0,0,0
10.0,0.3876075,0.9823265,0,4,1,41,3,11.3,0,0,1,0
2.0,0.3876075,4.4213445,1,1,1,8,5,33.9,0,0,0,1
2.0,0.822188,1.098812,1,1,0,4,4,11.3,0,0,1,0
2.0,0.3876075,1.110816,1,1,0,0,2,11.3,1,0,0,0
4.0,1.06656,3.37744,0,3,1,25,3,20.1,0,1,0,0
15.0,2.073464,4.415019,0,4,1,13,2,33.9,0,0,0,0
10.0,1.642032,1.381968,0,5,1,41,2,11.3,0,1,0,0
11.0,2.073464,3.782925,0,2,1,26,3,33.9,0,1,0,0
2.0,0.56718,0.9823265,0,2,0,2,3,11.3,0,0,1,0
2.0,0.3876075,0.9823265,1,2,0,0,2,11.3,1,0,0,0
2.0,0.805876,4.4213445,1,4,1,20,4,33.9,0,0,1,0
4.0,1.118688,3.009312,0,2,1,26,2,16.6,0,0,0,0
2.0,0.45279,0.9823265,0,1,1,11,2,11.9,1,0,0,0
2.0,1.875456,1.292544,0,3,1,10,2,17.0,0,0,0,0
2.0,1.400376,1.411624,1,1,0,0,5,11.8,1,0,0,0
2.0,1.196076,1.239924,1,1,1,10,5,12.0,1,0,0,0
2.0,0.5642,4.4213445,0,1,1,0,3,18.5,0,1,0,0
15.0,0.3876075,0.9823265,0,2,1,38,3,11.3,0,0,0,0
15.0,2.073464,4.205956,0,4,1,40,1,33.3,0,0,0,0
2.0,0.476928,2.115072,0,3,1,16,2,11.3,0,0,0,0
7.0,0.910224,4.381776,1,2,1,9,1,28.2,0,0,1,0
6.0,2.073464,4.4213445,1,5,1,12,2,33.9,1,0,0,0
15.0,0.585144,4.4213445,0,5,1,19,2,33.9,0,1,0,0
2.0,1.737604,2.908396,1,1,0,8,2,18.5,0,0,0,1
2.0,0.69483,0.9823265,1,1,1,0,1,11.6,0,1,0,0
15.0,2.073464,4.4213445,0,4,1,38,5,33.9,0,1,0,0
15.0,2.073464,4.4213445,0,5,0,10,2,33.9,0,1,0,0
6.0,0.3876075,0.9823265,0,3,1,31,1,33.9,0,0,0,0
15.0,2.073464,4.4213445,0,2,1,28,2,33.9,0,0,0,0
3.0,0.3876075,0.9823265,0,1,0,15,1,11.3,0,0,1,0
6.0,1.05183,4.34217,0,1,1,20,1,18.3,0,0,1,0
6.0,2.073464,4.4213445,1,4,0,14,1,33.9,0,0,1,0
5.0,0.3876075,1.76664,0,2,1,21,3,33.2,0,1,0,0
14.0,1.667155,4.4213445,0,4,1,25,5,33.9,1,0,0,0
4.0,0.753984,0.9823265,1,2,0,22,2,11.3,1,0,0,0
5.0,1.777664,1.806336,0,2,1,0,2,13.2,0,0,0,0
7.0,0.7409,2.3591,0,4,0,13,1,17.5,1,0,0,0
2.0,1.793505,0.9823265,0,1,1,3,6,16.9,0,0,1,0
15.0,0.3876075,0.9823265,0,2,1,51,2,11.3,0,0,1,0
5.0,2.073464,4.4213445,0,1,1,11,2,33.9,0,1,0,0
11.0,2.073464,4.4213445,0,2,0,13,2,33.9,0,0,1,0
2.0,0.84303,0.9823265,1,3,1,0,3,11.3,1,0,0,0
2.0,0.53452,2.68548,1,1,1,2,2,11.3,0,1,0,0
15.0,0.3876075,1.35252,0,2,1,37,2,11.3,0,0,0,0
2.0,1.367718,2.289282,1,1,1,12,1,32.6,0,0,1,0
9.0,0.6561,0.9823265,0,5,1,14,1,33.9,0,0,1,0
2.0,0.406296,1.375704,0,2,1,2,1,11.3,1,0,0,0
3.0,0.75435,1.59565,0,4,0,8,2,26.0,0,0,1,0
5.0,1.017944,1.794056,0,4,1,11,2,20.1,1,0,0,0
2.0,0.603092,1.062908,1,1,0,6,4,11.3,0,0,1,0
3.0,1.0868,1.7732,0,3,1,14,3,28.3,0,0,1,0
14.0,1.726656,2.965344,0,2,1,43,4,11.3,0,1,0,0
2.0,2.073464,3.525256,1,4,1,9,4,22.0,0,1,0,0
9.0,1.7193,1.5807,0,2,0,24,1,23.5,0,1,0,0
8.0,2.073464,4.4213445,0,2,0,14,1,33.9,0,0,0,0
2.0,0.3876075,0.9823265,0,1,0,4,3,12.3,0,0,1,0
3.0,1.19856,4.4213445,1,3,1,11,3,13.7,1,0,0,0
15.0,0.435784,1.350216,0,3,1,26,1,11.3,0,0,0,0
2.0,0.707742,1.758258,0,4,1,4,3,11.7,0,0,1,0
2.0,0.3876075,0.9823265,0,1,0,29,2,11.3,1,0,0,0
9.0,2.073464,2.532852,1,4,1,17,1,18.0,0,1,0,0
3.0,0.512082,1.053918,1,2,0,2,1,11.8,0,0,0,0
10.0,0.3876075,0.9823265,0,5,1,15,2,29.1,0,1,0,0
15.0,0.3876075,0.9823265,0,3,0,27,2,11.3,0,0,0,0
15.0,1.645875,1.819125,0,3,0,24,3,17.6,0,0,0,0
5.0,1.040112,3.423888,1,2,0,12,4,24.6,0,1,0,0
7.0,0.3876075,0.9823265,0,2,1,12,2,28.7,1,0,0,0
12.0,1.23825,3.63675,0,3,1,36,3,30.2,0,1,0,0
3.0,1.369626,4.4213445,0,1,1,10,3,23.8,0,1,0,0
6.0,2.073464,3.238056,0,4,0,32,3,13.0,1,0,0,0
13.0,0.8925,4.4213445,0,3,1,12,2,14.0,1,0,0,0
12.0,0.7514,1.5606,0,3,1,44,2,11.3,0,0,0,0
2.0,0.3876075,4.4213445,0,4,0,5,2,14.9,0,0,0,0
15.0,0.943245,1.385755,0,2,0,16,1,11.3,0,0,0,0
2.0,0.3876075,1.50255,0,2,1,2,3,11.3,0,1,0,0
11.0,2.073464,3.15192,0,1,1,15,1,29.6,1,0,0,0
3.0,1.35072,4.4213445,0,1,1,30,2,25.0,1,0,0,0
7.0,1.559547,3.691453,1,4,1,10,1,33.9,1,0,0,0
8.0,2.073464,4.4213445,1,2,1,16,4,33.9,0,1,0,0
12.0,2.073464,4.4213445,0,5,0,18,2,20.4,1,0,0,0
4.0,0.463155,0.9823265,0,4,0,19,2,11.3,0,0,0,0
15.0,2.073464,4.4213445,0,5,1,37,2,33.9,1,0,0,0
5.0,1.238544,4.4213445,0,4,1,28,3,33.9,0,0,1,0
13.0,1.936702,4.4213445,0,5,1,28,2,33.9,0,0,1,0
2.0,0.4081,1.1319,1,3,1,11,5,12.8,0,0,0,0
4.0,0.3876075,0.9823265,0,4,0,27,3,13.2,1,0,0,0
12.0,2.073464,2.6112,0,1,0,23,2,31.5,0,1,0,0
15.0,0.3876075,0.9823265,0,3,1,26,2,11.3,1,0,0,0
3.0,2.073464,3.279056,1,3,1,5,2,11.3,0,0,0,0
2.0,1.170675,1.304325,0,1,1,4,2,28.9,0,0,0,1
12.0,0.975386,0.9823265,0,5,0,18,3,13.7,0,0,0,0
6.0,2.073464,2.73564,0,2,1,20,3,17.8,1,0,0,0
2.0,1.0192,1.0608,1,2,0,0,2,11.3,1,0,0,0
11.0,2.073464,4.4213445,0,2,1,38,2,33.9,0,1,0,0
11.0,2.073464,1.061632,0,4,0,30,2,31.2,0,0,0,0
15.0,2.073464,2.207382,0,3,1,19,2,27.8,1,0,0,0
15.0,0.41296,2.16804,0,5,0,20,2,15.9,0,0,0,0
15.0,1.4235,2.4765,0,4,0,40,2,11.3,1,0,0,0
2.0,0.79376,0.9823265,0,2,0,5,3,18.9,0,1,0,0
9.0,0.6534,0.9823265,0,5,1,11,3,30.7,0,1,0,0
13.0,2.073464,2.197104,1,1,1,12,3,22.5,1,0,0,0
7.0,2.073464,3.59879,1,5,1,15,2,20.3,0,0,1,0
15.0,1.28674,0.9823265,0,3,1,44,1,11.3,0,0,1,0
11.0,1.74251,2.78349,0,5,0,31,3,30.0,1,0,0,0
5.0,0.551616,1.476384,0,2,0,4,3,15.4,1,0,0,0
2.0,2.073464,3.83824,1,2,0,8,2,26.3,0,0,0,1
13.0,1.761984,3.710016,0,4,0,22,1,32.3,0,1,0,0
15.0,2.073464,2.588047,0,3,0,8,2,29.0,0,0,0,1
15.0,0.3876075,0.9823265,0,3,1,16,4,32.5,1,0,0,0
2.0,0.623805,0.9823265,0,1,1,3,1,11.5,1,0,0,0
3.0,0.3876075,1.748076,0,2,1,26,1,18.5,0,1,0,0
11.0,0.3876075,1.253952,0,4,1,20,2,11.3,0,0,0,0
2.0,1.909332,4.4213445,1,2,1,9,4,33.9,0,0,0,1
2.0,0.65835,0.9823265,0,1,1,2,2,11.3,0,0,0,0
12.0,2.073464,1.6956,0,3,0,22,1,27.2,0,1,0,0
2.0,0.5551,0.9823265,1,3,1,4,3,23.0,0,1,0,0
4.0,2.014432,4.4213445,0,4,0,14,2,33.9,0,0,1,0
2.0,1.08855,2.60145,1,5,1,10,3,15.2,1,0,0,0
15.0,0.3876075,0.9823265,0,2,1,42,2,11.3,0,0,0,0
10.0,2.073464,4.4213445,0,4,1,33,1,33.9,0,0,0,1
5.0,0.3876075,0.9823265,0,2,0,11,3,31.0,0,0,0,1
2.0,0.3876075,0.9823265,0,2,1,8,2,11.3,0,1,0,0
9.0,1.36958,3.04842,0,3,0,13,1,33.9,0,0,0,1
2.0,2.073464,2.692845,0,1,1,5,2,33.9,0,0,0,1
5.0,0.890715,0.9823265,0,4,1,14,2,11.3,0,0,0,0
15.0,2.073464,3.541566,0,5,1,24,3,26.5,1,0,0,0
15.0,2.073464,4.4213445,0,3,1,25,3,33.9,0,0,1,0
11.0,1.08054,3.05946,0,4,1,12,3,22.6,0,0,1,0
2.0,1.439424,4.4213445,0,1,1,27,2,29.5,1,0,0,0
2.0,0.3876075,1.46475,1,2,1,1,3,11.3,1,0,0,0
14.0,2.073464,4.4213445,0,3,1,18,3,25.3,1,0,0,0
11.0,2.073464,4.4213445,0,4,0,6,3,33.9,1,0,0,0
2.0,0.905148,0.9823265,1,2,1,14,4,16.2,0,1,0,0
7.0,0.3876075,1.301938,0,2,1,20,4,13.4,0,0,1,0
15.0,1.418456,0.9823265,0,2,1,32,3,17.8,1,0,0,0
2.0,0.84525,2.60475,0,1,1,5,1,12.6,0,0,1,0
15.0,0.3876075,0.9823265,0,5,0,11,1,11.3,0,0,0,0
15.0,2.073464,4.4213445,0,4,1,15,2,33.9,0,0,0,0
15.0,2.073464,2.36096,0,5,1,15,3,11.3,0,0,1,0
15.0,1.245195,2.975805,0,4,1,31,1,32.8,0,0,1,0
6.0,0.3876075,1.245114,0,2,1,15,3,33.9,0,0,1,0
11.0,0.3876075,2.815344,0,4,1,23,3,26.0,0,1,0,0
15.0,2.073464,3.610684,0,3,1,24,3,33.9,0,0,0,0
6.0,0.733838,3.824162,0,4,1,21,1,26.9,0,1,0,0
10.0,0.3876075,0.9823265,0,3,1,8,2,17.0,1,0,0,0
2.0,0.3876075,2.064744,0,2,1,3,2,14.4,0,0,1,0
4.0,0.3876075,1.7442,0,2,1,16,1,24.0,1,0,0,0
15.0,0.924048,4.4213445,0,4,1,39,1,33.9,0,0,0,0
2.0,0.3876075,4.015332,0,3,0,18,4,11.3,1,0,0,0
15.0,2.073464,4.4213445,0,2,1,21,5,33.9,0,1,0,0
15.0,0.3876075,2.58048,0,3,0,35,2,11.3,0,0,1,0
3.0,0.662718,0.9823265,0,3,1,13,1,13.7,1,0,0,0
15.0,0.94468,3.23532,0,3,1,32,4,11.3,0,1,0,0
4.0,2.073464,4.4213445,0,1,0,24,2,33.9,0,1,0,0
7.0,0.61776,1.75824,0,4,0,12,3,11.3,1,0,0,0
13.0,2.073464,4.4213445,1,2,1,31,5,33.9,1,0,0,0
5.0,0.3876075,0.9823265,0,4,1,23,1,15.4,1,0,0,0
13.0,1.667016,4.4213445,0,5,1,23,2,29.9,0,0,0,0
15.0,0.3876075,0.9823265,0,3,0,33,4,15.0,0,1,0,0
15.0,2.073464,4.4213445,0,5,0,19,2,33.9,1,0,0,0
6.0,1.20736,2.56564,0,2,1,11,1,25.7,0,1,0,0
5.0,2.073464,2.21595,0,4,1,17,2,11.3,0,1,0,0
2.0,1.165536,1.570464,0,1,1,0,4,22.4,1,0,0,0
15.0,2.073464,2.3205,0,3,1,36,2,27.5,0,0,0,0
10.0,2.073464,2.08131,1,2,1,14,2,24.6,1,0,0,0
15.0,0.3876075,1.15425,0,2,1,27,1,11.3,0,0,1,0
6.0,0.3876075,1.01813,0,4,0,38,3,11.3,0,0,0,0
2.0,0.539784,0.9823265,1,1,1,1,2,11.3,0,0,1,0
15.0,1.723392,4.4213445,0,5,0,13,2,33.9,0,0,1,0
15.0,2.073464,4.4213445,0,5,1,26,2,33.9,1,0,0,0
6.0,0.3876075,0.9823265,0,2,1,15,3,19.9,0,0,0,1
3.0,0.414018,1.676982,0,1,1,10,3,11.3,0,1,0,0
4.0,0.3876075,0.9823265,0,3,0,25,4,11.3,0,0,0,0
13.0,2.073464,4.4213445,1,2,1,17,4,21.2,0,0,1,0
2.0,0.773808,0.9823265,0,4,1,3,2,11.3,0,1,0,0
2.0,0.914004,0.9823265,0,1,0,0,2,11.3,1,0,0,0
3.0,2.073464,4.4213445,1,3,1,10,4,33.9,0,1,0,0
15.0,0.579555,0.9823265,0,2,0,24,2,11.3,0,0,0,0
4.0,0.3876075,0.9823265,0,3,1,35,3,11.3,0,0,0,0
15.0,1.6744,4.4213445,0,5,1,15,3,33.9,1,0,0,0
2.0,0.3876075,0.9823265,0,1,1,4,2,11.3,0,0,1,0
13.0,2.073464,2.23938,0,3,1,13,3,29.7,0,1,0,0
15.0,0.965328,2.128672,0,3,1,50,1,15.7,0,1,0,0
9.0,0.3876075,1.568534,0,2,1,6,3,13.9,0,0,0,0
4.0,1.13664,1.42336,0,2,0,14,3,16.7,0,1,0,0
4.0,0.3876075,0.9823265,0,1,0,15,1,19.3,0,1,0,0
15.0,0.59346,3.18654,0,3,0,25,1,33.9,1,0,0,0
15.0,2.073464,4.4213445,0,5,1,31,3,13.0,1,0,0,0
15.0,2.073464,4.4213445,0,4,0,36,2,33.9,1,0,0,0
6.0,1.936935,3.068065,0,2,1,17,1,33.9,0,0,1,0
15.0,0.64704,1.27296,0,4,1,25,3,17.0,1,0,0,0
13.0,2.03742,4.4213445,0,4,1,17,4,33.9,1,0,0,0
2.0,1.39695,2.77305,0,3,0,13,1,12.6,0,1,0,0
15.0,0.598846,2.148154,0,4,1,21,1,31.1,0,0,0,0
11.0,2.073464,4.4213445,0,5,1,25,1,33.9,1,0,0,0
2.0,1.214752,0.9823265,1,1,1,0,3,11.3,1,0,0,0
6.0,2.073464,4.4213445,1,2,0,12,2,25.5,1,0,0,0
15.0,1.299456,4.4213445,0,5,1,25,6,33.9,1,0,0,0
9.0,0.3876075,0.9823265,0,2,1,27,3,27.0,0,0,0,0
2.0,0.983411,2.305589,1,1,1,2,4,12.0,0,0,1,0
13.0,2.073464,1.504536,0,2,1,38,2,31.9,0,1,0,0
15.0,2.073464,4.332648,0,5,0,10,1,33.9,0,1,0,0
4.0,2.073464,4.4213445,1,3,1,17,2,21.3,0,0,1,0
10.0,1.63152,4.4213445,0,4,0,7,4,16.1,1,0,0,0
3.0,1.043432,4.4213445,0,2,1,29,3,22.1,0,1,0,0
2.0,1.338876,2.042124,0,3,1,45,4,29.6,0,1,0,0
4.0,0.4816,2.2704,0,3,1,16,2,33.9,0,0,1,0
8.0,1.554185,4.180815,0,4,1,37,1,17.0,0,0,0,1
15.0,2.073464,4.4213445,1,3,1,10,4,33.9,1,0,0,0
15.0,0.9333,4.4213445,0,4,1,48,3,33.9,0,1,0,0
2.0,0.3876075,0.9823265,0,2,1,0,3,11.3,0,0,0,0
15.0,1.345604,4.4213445,0,1,1,22,4,33.9,1,0,0,0
2.0,0.3876075,0.9823265,1,1,1,0,2,11.3,1,0,0,0
2.0,0.3876075,0.9823265,0,4,1,6,2,22.4,0,0,1,0
2.0,0.3876075,1.37826,0,1,1,4,3,11.3,0,0,0,1
2.0,2.073464,2.12205,1,3,0,7,4,19.3,0,0,1,0
